id,sentiment
870438288305389568,0
870438289282654208,-1
870438289198764032,0
870438290221957120,-1
870438290738085888,-1
870438296790462465,-1
870438297906163712,-1
870438298933751808,-1
870438305279639552,-1
870438306374340612,-1
870438309519949824,-1
870438314943401988,1
870438317166391296,-1
870438318022025217,0
870438323411484672,-1
870438323688525824,1
870438328159657986,-1
870438331263463424,-1
870438334664892416,-1
870438336003018752,1
870438337173045248,1
870438342084747265,-1
870438345800810496,0
870438350242578432,-1
870438351085510657,-1
870438354009174017,0
870438355028324353,-1
870438355485417473,1
870438356295057409,-1
870438358752796672,0
870438359457517568,1
870438361785409536,-1
870438371264348161,-1
870438373374050304,0
870438374837858304,1
870438374775164928,-1
870438384682119169,1
870438388993736704,-1
870438396182790144,0
870438397160157184,0
870438397210484738,-1
870438398363746304,-1
870438398992957442,-1
870438400423231489,0
870438402197299200,0
870438407100538880,0
870438407171751936,-1
870438410670010368,1
870438411970236416,-1
870438411961737216,-1
870438413765423105,-1
870438415615000576,-1
870438418026815488,-1
870438418664345603,-1
870438421579259904,0
870438423345188865,-1
870438436997480448,-1
870438437010243584,-1
870438436876017668,0
870438439275122688,1
870438439770050560,0
870438443087577089,1
870438444920705026,-1
870438446506102785,-1
870438447546331137,-1
870438454118686720,-1
870438453732888576,-1
870438458900140032,-1
870438459768545280,-1
870438461588852736,0
870438463425753088,-1
870438463337836545,0
870438463845392384,-1
870438462683582464,-1
870438465216839680,-1
870438468094218240,0
870438474549252097,1
870438476440842240,-1
870438476667396096,-1
870438477724364800,1
870438482023469060,-1
870438483034329088,-1
870438483495718916,1
870438498368720896,-1
870438508367937536,1
870438512759369729,1
870438515749773313,0
870438516907532289,1
870438518165786624,1
870438524243279873,1
870438525384130561,-1
870438527049244672,-1
870438533567307776,-1
870438537182801920,0
870438540387139584,-1
870438543918735362,-1
870438545667874817,1
870438546397687808,-1
870438551749509120,-1
870438550545682432,-1
870438559043379203,-1
870438557332242433,-1
870438561648173056,0
870438564592574470,-1
870438566035423233,1
870438569948487680,0
870438573475979266,0
870438575090917376,1
870438578383458305,0
870438578500898818,-1
870438578567774208,0
870438578937114624,1
870438580375740417,-1
870438582392979456,-1
870438584368672772,0
870438586054721537,0
870438591393955840,0
870438591989678080,-1
870438592744574976,-1
870438598503530498,1
870438599673528320,1
870438599539470336,-1
870438603045965824,-1
870438604832518144,-1
870438605348646913,1
870438607529684992,-1
870438608729247749,1
870438613531721729,1
870438620951228417,0
870438627628724224,1
870438628375359489,1
870438628622729216,0
870438630237581312,0
870438630644260864,-1
870438632989052928,1
870438633685348352,1
870438633458761728,1
870438638579929088,-1
870438640350089216,0
870438642790969344,-1
870438645534248960,1
870438646033203200,-1
870438648679985156,1
870438655801905152,-1
870438657714507776,-1
870438658205138945,-1
870438659652292610,-1
870438664043679744,-1
870438665151021056,-1
870438671534641152,1
870438672210042882,-1
870438673308819456,-1
870438680288264193,-1
870438681156370432,1
870438681277997056,1
870438684142837760,-1
870438687422660610,1
870438690945769472,-1
870438692506058752,1
870438692443353088,0
870438692871188480,-1
870438692967641088,-1
870438694758502400,-1
870438696260059136,1
870438697501683713,1
870438700420923393,0
870438700920045568,1
870438704023822336,1
870438704220823552,0
870438713750368256,-1
870438715159654400,-1
870438716501770241,-1
870438727935442944,1
870438730082930688,1
870438730905112577,0
870438731714527232,1
870438731819470848,-1
870438737557192704,-1
870438740229070849,1
870438741244076032,1
870438740799434753,0
870438742586032128,-1
870438747355172864,-1
870438750890860544,-1
870438751373099008,1
870438751448686593,-1
870438753407561728,0
870438754070052864,1
870438755638722560,-1
870438768062472193,-1
870438768401985536,0
870438769614368769,-1
870438776543133697,1
870438777638014976,-1
870438782088216577,-1
870438783245836288,1
870438783493316609,1
870438784009162753,-1
870438792498491397,-1
870438791424638976,1
870438794281058305,-1
870438794272657408,-1
870438796017508356,0
870438797980254209,-1
870438800102637568,-1
870438808340369409,1
870438810676539392,1
870438812060532738,-1
870438813197152256,1
870438814371762176,-1
870438820000485377,1
870438820164104193,-1
870438822907174912,-1
870438824509177857,-1
870438825918701569,1
870438825822171138,-1
870438826832936961,-1
870438827231465472,1
870438828393279488,-1
870438830641471488,0
870438831966834688,-1
870438831983656960,-1
870438836953862145,0
870438838937821184,1
870438841160798208,1
870438841995407360,0
870438848630710273,-1
870438848299507712,1
870438851126456320,0
870438854544596992,1
870438855450648577,-1
870438861213650944,1
870438862514003968,-1
870438863600103425,-1
870438864011358208,1
870438871447683073,1
870438874035535873,1
870438887872540672,-1
870438890066268162,-1
870438892645658625,1
870438896470941696,-1
870438904427675648,-1
870438906163888129,-1
870438909406199809,-1
870438910207303680,1
870438919959187456,0
870438922441994240,0
870438923666952193,-1
870438926447775744,0
870438927097876480,1
870438927697661952,1
870438928532201472,-1
870438932076539904,-1
870438933284306944,1
870438933456232448,-1
870438935058681856,-1
870438935649857540,-1
870438947004043264,1
870438949499666433,1
870438949898113024,-1
870438951986896897,-1
870438953450483712,-1
870438953710694401,-1
870438956738990080,0
870438962363588612,-1
870438965710659588,-1
870438965798727681,-1
870438968164143104,-1
870438971205201920,-1
870438985436409860,1
870438990847070208,0
870438998493216768,1
870438998740783104,1
870439000972111872,-1
870439003048341505,1
870439006156201985,1
870439005594058752,-1
870439008467374084,-1
870439011025924096,-1
870439016776257536,-1
870439016604327936,-1
870439017871015936,-1
870439019250843648,0
870439022526480384,-1
870439023659110400,1
870439027450793988,-1
870439031036825600,-1
870439031389134848,-1
870439033779789825,-1
870439032588648449,-1
870439039681388544,-1
870439040792666112,1
870439041421979648,1
870439042965413889,-1
870439044877922307,1
870439044630577152,1
870439045293277184,-1
870439045717012480,1
870439046564036608,-1
870439050590552064,1
870439054076149760,1
870439058627055621,1
870439059621113856,-1
870439060820475904,1
870439065304346624,0
870439065526599682,-1
870439070073106432,-1
870439081947410432,0
870439084572815360,0
870439089161596928,0
870439091510407168,-1
870439093649498112,1
870439094396080129,-1
870439094064631808,1
870439108455301121,1
870439110472855552,1
870439111110385664,-1
870439115900235776,-1
870439117645111296,-1
870439119649996802,-1
870439121789100034,1
870439124733313024,1
870439126885179393,-1
870439129036726272,-1
870439138406694914,-1
870439139816165376,1
870439142924091393,1
870439143771430913,1
870439146040377344,1
870439154898751488,-1
870439159839604736,-1
870439167330799616,-1
870439170182754305,1
870439169553727488,-1
870439180756713472,-1
870439186431709184,1
870439188830842881,0
870439189363343360,-1
870439190311424002,1
870439190982533120,0
870439194329440257,0
870439197009739776,0
870439200570580996,0
870439207864545280,0
870439210251145217,-1
870439216873840640,-1
870439221701599232,1
870439222657794048,1
870439224536903681,0
870439230622838785,-1
870439230425767937,-1
870439234313834497,-1
870439241117044736,1
870439243801391105,-1
870439247206993921,-1
870439247488192513,-1
870439250143137794,0
870439251363614720,1
870439252328202240,-1
870439254740086784,1
870439254509453312,0
870439256036171777,0
870439260230361089,-1
870439264898646017,1
870439265926336512,-1
870439268392587265,1
870439269168492546,1
870439270468734980,-1
870439280623194112,-1
870439284460978177,0
870439293310906368,-1
870439293591990272,-1
870439294938337280,1
870439296074825732,0
870439295777112064,1
870439299124154368,-1
870439301275766784,1
870439301087019008,-1
870439301951045632,1
870439302714589185,-1
870439307630100480,-1
870439308955709440,1
870439311262482433,1
870439317814095873,-1
870439317755371521,0
870439322691829760,-1
870439323732254720,0
870439325342629888,-1
870439327121231877,-1
870439327175778305,-1
870439332678684672,-1
870439335186878464,-1
870439335170068482,1
870439339901149184,-1
870439345387327488,0
870439345244827648,1
870439345366368258,0
870439347820089344,-1
870439347664945155,1
870439356665704448,1
870439358012071937,1
870439359320686592,-1
870439359182290945,-1
870439362227523584,1
870439363024494592,-1
870439363087347712,1
870439367394906112,-1
870439370125266944,-1
870439370083487744,-1
870439371845009408,1
870439372306472961,0
870439372558147584,-1
870439376249016320,-1
870439391042428928,1
870439395584692225,1
870439396146905088,-1
870439399523221505,-1
870439401997729794,1
870439402727714816,1
870439404560691203,1
870439405793693697,-1
870439406905196545,-1
870439408763154436,1
870439409199525888,-1
870439409836933120,1
870439410311081984,1
870439411787354112,0
870439413154820096,0
870439413871804416,0
870439416921296898,-1
870439420255625216,1
870439423686582272,-1
870439424370278400,1
870439427314786305,-1
870439427847458817,-1
870439431748112386,-1
870439433333612544,-1
870439437162893312,1
870439438630998017,0
870439440728064000,-1
870439440975527939,1
870439447459921924,-1
870439450886766592,-1
870439453357215744,1
870439455026536448,-1
870439457337610240,-1
870439464761348096,1
870439469488508930,1
870439470012616704,-1
870439474450358273,0
870439475532275712,-1
870439479462551552,0
870439482268327936,-1
870439483841425408,0
870439484432695296,1
870439485611417601,0
870439486085320704,-1
870439490388717568,1
870439491386785792,-1
870439500979240961,1
870439502782889985,-1
870439508419936258,-1
870439516263202816,1
870439516666048512,1
870439517249056768,-1
870439517655793664,-1
870439518545039360,-1
870439521673936896,1
870439522898776064,-1
870439524274503680,-1
870439525222404097,1
870439528049164289,-1
870439528733048832,1
870439530989580288,1
870439532436389888,1
870439538702856194,-1
870439540774797316,-1
870439542184083457,1
870439542544900097,-1
870439541617942528,-1
870439543392137217,-1
870439547942957056,-1
870439559758319616,-1
870439559732973569,0
870439566175588352,-1
870439570936139780,0
870439570466152448,-1
870439571141611524,0
870439571657502720,0
870439571523350529,1
870439572001267713,-1
870439581270761473,-1
870439581241430016,-1
870439587054833666,-1
870439591613943808,-1
870439592754851840,0
870439594399019008,0
870439600866701313,-1
870439604565950464,0
870439605098643456,1
870439609523556353,1
870439609775378432,-1
870439611767545857,1
870439620751769600,-1
870439618730233856,0
870439622026829824,1
870439624413515776,1
870439626271490050,0
870439627974430721,1
870439627726798848,0
870439632235843584,-1
870439634873995265,-1
870439635431940096,-1
870439637348745217,1
870439638585843712,1
870439639156314113,1
870439639445684225,-1
870439640318189568,1
870439640230223872,-1
870439645032534017,-1
870439647620587522,-1
870439652305580032,-1
870439652431454210,0
870439654075617280,1
870439658487914496,-1
870439660258041856,-1
870439660761296896,1
870439660597673989,-1
870439662518763520,1
870439663215022081,1
870439663265337345,-1
870439665530228737,1
870439672731717633,-1
870439678616326148,-1
870439679933399040,1
870439682567528448,-1
870439687248150528,-1
870439687097389056,1
870439691878903808,-1
870439695062192128,1
870439695276265473,1
870439695959838720,-1
870439696580694017,1
870439701303492609,1
870439721419264001,0
870439721620602880,-1
870439726502653952,-1
870439730147667974,-1
870439735218647041,-1
870439739303706626,-1
870439740788494336,1
870439744555102208,-1
870439746560032769,0
870439747625385984,-1
870439750586519553,-1
870439752155054080,-1
870439753681739776,-1
870439753950298112,-1
870439755791581185,-1
870439756689289217,0
870439759117549568,0
870439764914184192,1
870439765534851072,-1
870439765421813760,-1
870439772673765376,0
870439776868069377,-1
870439777069187072,-1
870439780198297600,0
870439780336545792,-1
870439781779615749,-1
870439786024140800,0
870439790243655680,1
870439793037127680,1
870439800066555904,-1
870439801043824641,-1
870439806978936833,-1
870439822057504769,-1
870439823521099777,-1
870439824003616768,1
870439827111636992,-1
870439830932664320,-1
870439831003742208,0
870439834208391168,1
870439838247510016,-1
870439839287709698,-1
870439838922801152,-1
870439843129688065,-1
870439847244292102,-1
870439850620715009,1
870439851786616833,1
870439855909511168,-1
870439855800676354,1
870439856123633664,1
870439857700560896,-1
870439864759709697,-1
870439868425527296,1
870439870019260416,1
870439872078786560,-1
870439876902232070,1
870439881281077248,-1
870439882774020096,-1
870439883210346496,1
870439888277180416,-1
870439893033508864,1
870439893662670848,-1
870439895378124800,-1
870439905519972352,1
870439906975371264,1
870439908829052928,-1
870439909101887488,-1
870439911681294336,-1
870439915384918017,1
870439916039061504,-1
870439918547472385,-1
870439918912327684,1
870439923072901120,1
870439923224129537,1
870439923068923906,1
870439925174288384,-1
870439925501501441,-1
870439925728124928,0
870439926579560448,-1
870439928253083649,-1
870439929935011840,-1
870439935215636480,1
870439937581105154,-1
870439938709434368,-1
870439946766700545,-1
870439949161639936,1
870439957181194240,0
870439957512548353,1
870439964034682880,-1
870439966815518720,0
870439968107376640,-1
870439971378798592,-1
870439972490358785,-1
870439973551353856,-1
870439974159745024,0
870439980392484864,-1
